timestamps,Carbon Dioxide concentration,Temperature
1542927342444,381.0,22.22
1542927341444,381.0,22.22
1542927340443,381.0,22.22
1542927339444,381.0,22.22
1542927338644,381.0,22.22
1542927337443,381.0,22.22
1542927336442,381.0,22.22
1542927335442,381.0,22.22
1542927334570,381.0,22.22
1542927333828,381.0,22.21
1542927332790,381.0,22.21
1542927331444,381.0,22.21
1542927330444,381.0,22.21
1542927329715,381.0,22.21
1542927328669,381.0,22.21
1542927327649,381.0,22.21
1542927326629,381.0,22.21
1542927325620,381.0,22.21
1542927324578,381.0,22.21
1542927323571,381.0,22.21
1542927322774,381.0,22.21
1542927321570,381.0,22.21
1542927320514,381.0,22.21
1542927319479,381.0,22.21
1542927318459,381.0,22.21
1542927317449,381.0,22.21
1542927316643,381.0,22.21
1542927315443,381.0,22.21
1542927314370,381.0,22.21
1542927313370,381.0,22.21
1542927312370,381.0,22.21
1542927311369,381.0,22.21
1542927310570,381.0,22.21
1542927309370,381.0,22.21
1542927308370,381.0,22.21
1542927307369,381.0,22.21
1542927306369,381.0,22.21
1542927305570,381.0,22.21
1542927304370,381.0,22.21
1542927303370,381.0,22.21
1542927302369,381.0,22.21
1542927301446,381.0,22.21
1542927300644,381.0,22.21
1542927299444,381.0,22.21
1542927298371,381.0,22.21
1542927297369,381.0,22.21
1542927296369,381.0,22.21
1542927295370,381.0,22.21
1542927294570,381.0,22.21
1542927293370,381.0,22.21
1542927292369,381.0,22.21
1542927291369,381.0,22.21
1542927290370,381.0,22.21
1542927289569,381.0,22.21
1542927288369,381.0,22.21
1542927287369,380.0,22.21
1542927286369,380.0,22.21
1542927285445,380.0,22.21
1542927284777,380.0,22.21
1542927283445,380.0,22.21
1542927282369,380.0,22.21
1542927281369,380.0,22.21
1542927280619,379.0,22.21
1542927279579,379.0,22.21
1542927278569,379.0,22.21
1542927277538,379.0,22.21
1542927276568,379.0,22.21
1542927275644,379.0,22.21
1542927274849,378.0,22.21
1542927273644,378.0,22.21
1542927272443,378.0,22.21
1542927271417,378.0,22.21
1542927270465,378.0,22.21
1542927269569,378.0,22.21
1542927268769,378.0,22.21
1542927267569,378.0,22.21
1542927266369,377.0,22.21
1542927265278,377.0,22.21
1542927264368,377.0,22.21
1542927263442,377.0,22.21
1542927262647,377.0,22.21
1542927261443,377.0,22.21
1542927260270,377.0,22.21
1542927259265,377.0,22.21
1542927258262,377.0,22.21
1542927257369,377.0,22.21
1542927256569,377.0,22.21
1542927255367,377.0,22.21
1542927254256,377.0,22.21
1542927253262,377.0,22.21
1542927252258,377.0,22.21
1542927251252,377.0,22.21
1542927250448,377.0,22.21
1542927249248,377.0,22.21
1542927248252,377.0,22.21
1542927247246,377.0,22.21
1542927246368,377.0,22.21
1542927245569,377.0,22.21
1542927244369,377.0,22.21
1542927243245,377.0,22.2
1542927242250,377.0,22.2
1542927241244,377.0,22.2
1542927240243,377.0,22.2
1542927239442,377.0,22.2
1542927238244,377.0,22.2
1542927237241,377.0,22.2
1542927236243,377.0,22.2
1542927235367,377.0,22.2
1542927234618,377.0,22.2
1542927233585,377.0,22.2
1542927232240,377.0,22.2
1542927231243,377.0,22.2
1542927230477,377.0,22.2
1542927229457,377.0,22.2
1542927228722,377.0,22.2
1542927227921,377.0,22.2
1542927226567,377.0,22.2
1542927225567,377.0,22.2
1542927224768,377.0,22.2
1542927223568,377.0,22.2
1542927222368,377.0,22.2
1542927221313,377.0,22.2
1542927220367,377.0,22.2
1542927219443,377.0,22.2
1542927218643,377.0,22.2
1542927217442,377.0,22.19
1542927216242,377.0,22.19
1542927215241,377.0,22.19
1542927214242,377.0,22.19
1542927213368,377.0,22.19
1542927212568,377.0,22.19
1542927211368,378.0,22.19
1542927210243,378.0,22.19
1542927209242,378.0,22.19
1542927208242,378.0,22.19
1542927207248,378.0,22.19
1542927206443,377.0,22.19
1542927205248,377.0,22.19
1542927204242,377.0,22.19
1542927203243,377.0,22.19
1542927202366,377.0,22.19
1542927201568,377.0,22.19
1542927200368,377.0,22.19
1542927199213,377.0,22.19
1542927198212,377.0,22.19
1542927197211,377.0,22.19
1542927196243,377.0,22.18
1542927195444,377.0,22.18
1542927194242,378.0,22.18
1542927193112,378.0,22.18
1542927192199,378.0,22.18
1542927191368,378.0,22.18
1542927190617,378.0,22.18
1542927189575,378.0,22.18
1542927188243,378.0,22.18
1542927187516,378.0,22.18
1542927186512,378.0,22.18
1542927185476,378.0,22.18
1542927184456,378.0,22.18
1542927183435,378.0,22.18
1542927182417,378.0,22.18
1542927181381,378.0,22.18
1542927180368,378.0,22.18
1542927179335,378.0,22.18
1542927178366,378.0,22.18
1542927177312,378.0,22.18
1542927176312,378.0,22.18
1542927175447,378.0,22.18
1542927174643,378.0,22.18
1542927173448,378.0,22.18
1542927172242,379.0,22.18
1542927171175,379.0,22.18
1542927170167,379.0,22.18
1542927169371,379.0,22.18
1542927168566,379.0,22.18
1542927167367,379.0,22.18
1542927166167,379.0,22.18
1542927165247,379.0,22.18
1542927164167,379.0,22.18
1542927163243,379.0,22.18
1542927162443,380.0,22.18
1542927161249,380.0,22.18
1542927160166,380.0,22.18
1542927159167,380.0,22.18
1542927158166,380.0,22.18
1542927157166,380.0,22.18
1542927156366,380.0,22.18
1542927155167,380.0,22.18
1542927154165,380.0,22.18
1542927153166,381.0,22.18
1542927152243,381.0,22.18
1542927151442,381.0,22.19
1542927150242,381.0,22.19
1542927149166,381.0,22.19
1542927148166,381.0,22.19
1542927147167,381.0,22.19
1542927146166,381.0,22.19
1542927145365,381.0,22.19
1542927144166,381.0,22.19
1542927143165,381.0,22.19
1542927142165,381.0,22.19
1542927141247,381.0,22.19
1542927140574,381.0,22.19
1542927139242,381.0,22.19
1542927138166,381.0,22.19
1542927137166,381.0,22.19
1542927136166,381.0,22.19
1542927135166,381.0,22.19
1542927134385,381.0,22.19
1542927133366,381.0,22.19
1542927132923,382.0,22.19
1542927131726,382.0,22.19
1542927130312,382.0,22.19
1542927129725,382.0,22.19
1542927128821,382.0,22.19
1542927127442,382.0,22.19
1542927126235,382.0,22.19
1542927125213,382.0,22.19
1542927124175,382.0,22.19
1542927123365,383.0,22.19
1542927122165,383.0,22.19
1542927121114,383.0,22.19
1542927120110,383.0,22.19
1542927119110,383.0,22.19
1542927118111,383.0,22.19
1542927117242,383.0,22.19
1542927116110,383.0,22.19
1542927115110,383.0,22.19
1542927114110,383.0,22.19
1542927113164,384.0,22.2
1542927112366,384.0,22.2
1542927111165,384.0,22.2
1542927110110,384.0,22.2
1542927109110,384.0,22.2
1542927108109,384.0,22.2
1542927107110,384.0,22.2
1542927106240,384.0,22.2
1542927105110,384.0,22.2
1542927104111,384.0,22.2
1542927103110,384.0,22.2
1542927102165,384.0,22.2
1542927101365,384.0,22.2
1542927100165,384.0,22.2
1542927099047,384.0,22.2
1542927098047,384.0,22.21
1542927097046,384.0,22.21
1542927096042,385.0,22.21
1542927095238,385.0,22.21
1542927094040,385.0,22.21
1542927093040,385.0,22.21
1542927092039,385.0,22.21
1542927091165,385.0,22.21
1542927090509,385.0,22.21
1542927089165,385.0,22.21
1542927088045,385.0,22.21
1542927087039,385.0,22.21
1542927086040,385.0,22.21
1542927085041,385.0,22.21
1542927084640,385.0,22.21
1542927083439,385.0,22.21
1542927082274,385.0,22.21
1542927081254,385.0,22.21
1542927080234,385.0,22.21
1542927079622,385.0,22.21
1542927078726,385.0,22.21
1542927077364,385.0,22.21
1542927076136,385.0,22.21
1542927075114,385.0,22.21
1542927074109,385.0,22.21
1542927073238,385.0,22.21
1542927072054,385.0,22.21
1542927071165,385.0,22.21
1542927070038,385.0,22.21
1542927069164,385.0,22.21
1542927068363,385.0,22.21
1542927067164,385.0,22.21
1542927066041,385.0,22.21
1542927065041,385.0,22.21
1542927064021,385.0,22.21
1542927063042,385.0,22.21
1542927062240,385.0,22.21
1542927061040,385.0,22.21
1542927060015,385.0,22.21
1542927059013,385.0,22.21
1542927058007,385.0,22.21
1542927057001,385.0,22.21
1542927056163,385.0,22.21
1542927054997,385.0,22.21
1542927053997,385.0,22.21
1542927053005,384.0,22.21
1542927052041,384.0,22.21
1542927051240,384.0,22.21
1542927050041,384.0,22.21
1542927048995,384.0,22.21
1542927047988,384.0,22.21
1542927046984,383.0,22.21
1542927045987,383.0,22.21
1542927045164,383.0,22.21
1542927043987,383.0,22.21
1542927042993,383.0,22.21
1542927041987,383.0,22.21
1542927041041,383.0,22.21
1542927040382,383.0,22.21
1542927039041,383.0,22.21
1542927038041,383.0,22.21
1542927037106,383.0,22.21
1542927036323,383.0,22.21
1542927035312,383.0,22.21
1542927034308,383.0,22.21
1542927033263,383.0,22.21
1542927032243,383.0,22.21
1542927031222,383.0,22.21
1542927030182,383.0,22.21
1542927029241,383.0,22.21
1542927028163,383.0,22.21
1542927027244,383.0,22.21
1542927026363,383.0,22.21
1542927025108,383.0,22.21
1542927024240,383.0,22.21
1542927023063,383.0,22.21
1542927022078,383.0,22.21
1542927021077,383.0,22.21
1542927020163,383.0,22.21
1542927019364,383.0,22.21
1542927018164,383.0,22.21
1542927016962,383.0,22.21
1542927015962,383.0,22.21
1542927014963,383.0,22.21
1542927014042,383.0,22.21
1542927013240,383.0,22.21
1542927012041,383.0,22.21
1542927010963,383.0,22.21
1542927009963,383.0,22.21
1542927008963,383.0,22.21
1542927007981,383.0,22.21
1542927007041,383.0,22.21
1542927005963,383.0,22.21
1542927004963,383.0,22.21
1542927003963,383.0,22.21
1542927003042,383.0,22.21
1542927002241,383.0,22.21
1542927001040,383.0,22.21
1542926999921,383.0,22.21
1542926998962,383.0,22.21
1542926997919,382.0,22.21
1542926996962,382.0,22.21
1542926996163,382.0,22.21
1542926994963,382.0,22.21
1542926993913,382.0,22.21
1542926992926,382.0,22.21
1542926992041,382.0,22.21
1542926991412,382.0,22.21
1542926990041,382.0,22.22
1542926988962,382.0,22.22
1542926988363,382.0,22.22
1542926987321,382.0,22.22
1542926985963,382.0,22.22
1542926985308,382.0,22.22
1542926983962,382.0,22.22
1542926983262,382.0,22.22
1542926982247,382.0,22.22
1542926981231,382.0,22.22
1542926980241,382.0,22.22
1542926979171,382.0,22.22
1542926978169,382.0,22.22
1542926977131,382.0,22.22
1542926976162,382.0,22.22
1542926975363,382.0,22.22
1542926974163,382.0,22.22
1542926973052,382.0,22.22
1542926972042,382.0,22.22
1542926971012,382.0,22.22
1542926970047,382.0,22.22
1542926969239,382.0,22.22
1542926968041,382.0,22.22
1542926966911,382.0,22.22
1542926965907,382.0,22.22
1542926964907,382.0,22.22
1542926963961,382.0,22.22
1542926963162,382.0,22.22
1542926961964,382.0,22.22
1542926960907,382.0,22.22
1542926959907,382.0,22.22
1542926958907,382.0,22.22
1542926957907,382.0,22.22
1542926957042,382.0,22.22
1542926955906,382.0,22.23
1542926954907,382.0,22.23
1542926954159,382.0,22.23
1542926952848,382.0,22.23
1542926952041,382.0,22.23
1542926950841,382.0,22.23
1542926949841,382.0,22.23
1542926948840,382.0,22.23
1542926947979,382.0,22.23
1542926947162,382.0,22.23
1542926945961,382.0,22.23
1542926944841,382.0,22.23
1542926943840,382.0,22.23
1542926942840,382.0,22.23
1542926941852,382.0,22.23
1542926941040,382.0,22.23
1542926939840,382.0,22.23
1542926938842,382.0,22.23
1542926937839,382.0,22.23
1542926936961,382.0,22.23
1542926936307,382.0,22.23
1542926934962,382.0,22.23
1542926933840,382.0,22.23
1542926932841,382.0,22.23
1542926931841,382.0,22.23
1542926930848,382.0,22.23
1542926930106,382.0,22.23
1542926929075,382.0,22.23
1542926928049,381.0,22.23
1542926927162,381.0,22.23
1542926926361,381.0,22.23
1542926925166,381.0,22.23
1542926923961,381.0,22.23
1542926922961,381.0,22.23
1542926921961,381.0,22.23
1542926921046,381.0,22.23
1542926920241,381.0,22.23
1542926919042,381.0,22.23
1542926917862,381.0,22.23
1542926916847,381.0,22.23
1542926915841,381.0,22.23
1542926914761,381.0,22.23
1542926913760,381.0,22.23
1542926912961,381.0,22.23
1542926911761,381.0,22.23
1542926910761,381.0,22.23
1542926909759,381.0,22.23
1542926908848,381.0,22.23
1542926908042,381.0,22.23
1542926906842,381.0,22.23
1542926905762,381.0,22.23
1542926904761,380.0,22.23
1542926903761,380.0,22.23
1542926902761,380.0,22.24
1542926901961,380.0,22.24
1542926900761,380.0,22.24
1542926899760,380.0,22.24
1542926898760,380.0,22.24
1542926897841,380.0,22.24
1542926897040,380.0,22.24
1542926895840,380.0,22.24
1542926894761,380.0,22.24
1542926893761,380.0,22.24
1542926892761,380.0,22.24
1542926891761,380.0,22.24
1542926890960,380.0,22.24
1542926889760,381.0,22.24
1542926888760,381.0,22.24
1542926887760,381.0,22.24
1542926886841,381.0,22.24
1542926886169,381.0,22.24
1542926884842,381.0,22.24
1542926883761,381.0,22.24
1542926882761,381.0,22.24
1542926881760,381.0,22.24
1542926880760,381.0,22.24
1542926880010,381.0,22.24
1542926879105,381.0,22.24
1542926877960,381.0,22.24
1542926876929,381.0,22.24
1542926875909,381.0,22.24
1542926875041,381.0,22.24
1542926873869,381.0,22.24
1542926872978,381.0,22.24
1542926871838,381.0,22.24
1542926870818,381.0,22.24
1542926869779,380.0,22.24
1542926868960,380.0,22.24
1542926867760,380.0,22.24
1542926866905,380.0,22.24
1542926865760,380.0,22.24
1542926864842,380.0,22.24
1542926864038,380.0,22.23
1542926862841,380.0,22.23
1542926861760,380.0,22.23
1542926860760,380.0,22.23
1542926859760,380.0,22.23
1542926858760,380.0,22.23
1542926857978,380.0,22.23
1542926856759,380.0,22.23
1542926855703,380.0,22.23
1542926854703,380.0,22.23
1542926853842,380.0,22.23
1542926853041,380.0,22.23
1542926851841,380.0,22.23
1542926850674,380.0,22.23
1542926849672,380.0,22.23
1542926848669,380.0,22.23
1542926847759,380.0,22.23
1542926846959,380.0,22.23
1542926845759,380.0,22.23
1542926844667,380.0,22.23
1542926843663,380.0,22.23
1542926842842,380.0,22.23
1542926842228,380.0,22.23
1542926840839,380.0,22.23
1542926839663,380.0,22.23
1542926838657,380.0,22.23
1542926837656,380.0,22.23
1542926836759,381.0,22.23
1542926836109,381.0,22.23
1542926834758,381.0,22.23
1542926833652,381.0,22.23
1542926832649,381.0,22.23
1542926831656,381.0,22.23
1542926830643,381.0,22.23
1542926829977,381.0,22.23
1542926828645,381.0,22.23
1542926827641,381.0,22.23
1542926826902,381.0,22.23
1542926825857,381.0,22.23
1542926824957,381.0,22.23
1542926823980,382.0,22.23
1542926822958,382.0,22.23
1542926821759,382.0,22.23
1542926820758,382.0,22.23
1542926819717,382.0,22.23
1542926818873,382.0,22.23
1542926817872,381.0,22.23
1542926816850,381.0,22.23
1542926815957,381.0,22.23
1542926815157,380.0,22.23
1542926813958,380.0,22.23
1542926812758,379.0,22.23
1542926811758,379.0,22.23
1542926810758,379.0,22.23
1542926809739,379.0,22.23
1542926809040,379.0,22.23
1542926807842,379.0,22.23
1542926806548,379.0,22.23
1542926805640,379.0,22.23
1542926804638,379.0,22.23
1542926803757,379.0,22.23
1542926802958,379.0,22.23
1542926801758,379.0,22.23
1542926800641,379.0,22.23
1542926799640,379.0,22.23
1542926798769,379.0,22.23
1542926797976,379.0,22.23
1542926796757,379.0,22.23
1542926795642,379.0,22.23
1542926794775,379.0,22.23
1542926794157,379.0,22.23
1542926793158,379.0,22.23
1542926791764,379.0,22.23
1542926790640,379.0,22.23
1542926789640,379.0,22.24
1542926788640,379.0,22.24
1542926787642,379.0,22.24
1542926787026,379.0,22.24
1542926785642,379.0,22.24
1542926784641,379.0,22.24
1542926783638,379.0,22.24
1542926782926,379.0,22.24
1542926781958,379.0,22.24
1542926780903,379.0,22.24
1542926779902,379.0,22.24
1542926778857,379.0,22.24
1542926777837,379.0,22.24
1542926776815,379.0,22.24
1542926775848,379.0,22.24
1542926775226,379.0,22.24
1542926773957,379.0,22.24
1542926772957,379.0,22.24
1542926772157,379.0,22.24
1542926770957,379.0,22.24
1542926769764,379.0,22.24
1542926768635,379.0,22.24
1542926767772,379.0,22.24
1542926766842,379.0,22.24
1542926766042,379.0,22.24
1542926764842,379.0,22.24
1542926763642,379.0,22.24
1542926762566,379.0,22.24
1542926761672,379.0,22.24
1542926760757,379.0,22.24
1542926759956,379.0,22.24
1542926758756,379.0,22.24
1542926757556,380.0,22.24
1542926756557,380.0,22.24
1542926755557,380.0,22.24
1542926754647,380.0,22.24
1542926753841,380.0,22.24
1542926752641,380.0,22.24
1542926751556,380.0,22.24
1542926750557,380.0,22.24
1542926749556,380.0,22.24
1542926748556,380.0,22.24
1542926747756,380.0,22.24
1542926746562,380.0,22.24
1542926745569,380.0,22.24
1542926744842,380.0,22.24
1542926744099,380.0,22.24
1542926743062,380.0,22.24
1542926741642,380.0,22.24
1542926740556,380.0,22.24
1542926739556,380.0,22.24
1542926738556,380.0,22.24
1542926737556,380.0,22.24
1542926736925,380.0,22.24
1542926735556,380.0,22.24
1542926734555,380.0,22.24
1542926733555,380.0,22.24
1542926732846,380.0,22.24
1542926731841,380.0,22.24
1542926730806,380.0,22.24
1542926729765,380.0,22.24
1542926728756,380.0,22.24
1542926727756,380.0,22.24
1542926726716,380.0,22.24
1542926725755,381.0,22.24
1542926724901,381.0,22.24
1542926723901,381.0,22.24
1542926722653,381.0,22.24
1542926721639,381.0,22.24
1542926720840,381.0,22.24
1542926719840,381.0,22.24
1542926718775,381.0,22.24
1542926717756,381.0,22.24
1542926716555,381.0,22.24
1542926715555,381.0,22.24
1542926714755,381.0,22.24
1542926713700,381.0,22.24
1542926712651,381.0,22.24
1542926711641,381.0,22.24
1542926710639,381.0,22.24
1542926709840,381.0,22.24
1542926708641,381.0,22.24
1542926707556,381.0,22.24
1542926706556,381.0,22.24
1542926705555,381.0,22.24
1542926704555,381.0,22.24
1542926703643,381.0,22.24
1542926702555,381.0,22.24
1542926701556,381.0,22.24
1542926700556,381.0,22.24
1542926699643,381.0,22.24
1542926698840,381.0,22.24
1542926697640,381.0,22.24
1542926696555,381.0,22.24
1542926695555,381.0,22.24
1542926694755,381.0,22.24
1542926694004,381.0,22.24
1542926692973,381.0,22.24
1542926691554,381.0,22.24
1542926690498,380.0,22.24
1542926689475,380.0,22.24
1542926688901,380.0,22.24
1542926687902,380.0,22.24
1542926686854,380.0,22.24
1542926685499,380.0,22.24
1542926684461,380.0,22.24
1542926683462,380.0,22.24
1542926682764,380.0,22.24
1542926681757,380.0,22.24
1542926680724,380.0,22.24
1542926679703,380.0,22.24
1542926678700,380.0,22.24
1542926677663,380.0,22.24
1542926676642,380.0,22.24
1542926675645,380.0,22.24
1542926674604,380.0,22.24
1542926673564,380.0,22.24
1542926672555,380.0,22.24
1542926671555,380.0,22.24
1542926670754,380.0,22.24
1542926669555,380.0,22.24
1542926668500,380.0,22.24
1542926667453,380.0,22.24
1542926666441,380.0,22.24
1542926665440,380.0,22.24
1542926664641,380.0,22.24
1542926663442,380.0,22.24
1542926662642,380.0,22.24
1542926661754,380.0,22.24
1542926660954,380.0,22.24
1542926659754,380.0,22.24
1542926658554,380.0,22.24
1542926657441,380.0,22.24
1542926656375,380.0,22.24
1542926655640,380.0,22.24
1542926654842,380.0,22.24
1542926653641,380.0,22.24
1542926652441,380.0,22.24
1542926651444,380.0,22.24
1542926650443,380.0,22.24
1542926649553,379.0,22.24
1542926648753,379.0,22.24
1542926647554,379.0,22.24
1542926646441,379.0,22.24
1542926645445,379.0,22.24
1542926644442,379.0,22.24
1542926643441,379.0,22.24
1542926642641,379.0,22.24
1542926641440,379.0,22.24
1542926640441,379.0,22.24
1542926639442,379.0,22.24
1542926638553,379.0,22.24
1542926637822,379.0,22.24
1542926636803,379.0,22.24
1542926635441,379.0,22.24
1542926634441,379.0,22.24
1542926633699,379.0,22.24
1542926632654,379.0,22.24
1542926631641,379.0,22.24
1542926630623,379.0,22.24
1542926629603,379.0,22.24
1542926628563,379.0,22.24
1542926627554,379.0,22.24
1542926626753,379.0,22.24
1542926625553,379.0,22.24
1542926624498,379.0,22.24
1542926623462,379.0,22.24
1542926622442,379.0,22.24
1542926621446,379.0,22.24
1542926620642,379.0,22.24
1542926619439,379.0,22.24
1542926618698,379.0,22.24
1542926617753,379.0,22.25
1542926616955,379.0,22.25
1542926615755,379.0,22.25
1542926614552,379.0,22.25
1542926613376,379.0,22.25
1542926612554,379.0,22.25
1542926611644,379.0,22.25
1542926610841,379.0,22.25
1542926609642,379.0,22.25
1542926608442,379.0,22.25
1542926607364,379.0,22.25
1542926606452,379.0,22.25
1542926605552,379.0,22.25
1542926604648,379.0,22.25
