podkin_drova,timestamps,temp
False,1542994647616,23.88
False,1542994648616,23.92
False,1542994649616,23.94
False,1542994650616,23.91
False,1542994651616,23.91
False,1542994652616,23.91
False,1542994653618,23.9
False,1542994654702,23.86
False,1542994655710,23.9
False,1542994656751,23.91
False,1542994657623,23.88
False,1542994658624,23.92
False,1542994659626,23.87
False,1542994660626,23.9
False,1542994661630,23.88
False,1542994662632,23.9
False,1542994663633,23.87
False,1542994664639,23.88
False,1542994665637,23.85
False,1542994666632,23.87
False,1542994667638,23.86
False,1542994668640,23.81
False,1542994669641,23.86
False,1542994670644,23.85
False,1542994671690,23.88
False,1542994672671,23.84
False,1542994673672,23.89
False,1542994674672,23.87
False,1542994675672,23.85
False,1542994676672,23.86
False,1542994677671,23.86
False,1542994678681,23.85
False,1542994679721,23.85
False,1542994680744,23.84
False,1542994681760,23.88
False,1542994682780,23.86
False,1542994683818,23.85
False,1542994684824,23.86
False,1542994685841,23.84
False,1542994686872,23.83
False,1542994687882,23.82
False,1542994688926,23.85
False,1542994689942,23.82
False,1542994690673,23.84
False,1542994691680,23.82
False,1542994692681,23.79
False,1542994693678,23.84
False,1542994694685,23.81
False,1542994695686,23.83
False,1542994696687,23.83
False,1542994697683,23.82
False,1542994698687,23.81
False,1542994699687,23.82
False,1542994700751,23.8
False,1542994701702,23.83
False,1542994702695,23.77
False,1542994703699,23.81
False,1542994704721,23.82
False,1542994705702,23.77
False,1542994706702,23.8
False,1542994707708,23.79
False,1542994708711,23.78
False,1542994709729,23.81
False,1542994710879,23.81
False,1542994711758,23.8
False,1542994712717,23.8
False,1542994713720,23.79
False,1542994714721,23.78
False,1542994715722,23.77
False,1542994716955,23.78
False,1542994717873,23.76
False,1542994719027,23.76
False,1542994719724,23.74
False,1542994720726,23.78
False,1542994721731,23.76
False,1542994722730,23.76
False,1542994723731,23.74
False,1542994724733,23.75
False,1542994725740,23.74
False,1542994726737,23.75
False,1542994727742,23.73
False,1542994728762,23.75
False,1542994729783,23.74
False,1542994730818,23.74
False,1542994731821,23.73
False,1542994732841,23.74
False,1542994733877,23.74
False,1542994734882,23.73
False,1542994735922,23.72
False,1542994736942,23.73
False,1542994737962,23.71
False,1542994738983,23.72
False,1542994740018,23.72
False,1542994740754,23.72
False,1542994741759,23.7
False,1542994742761,23.69
False,1542994743762,23.71
False,1542994744818,23.71
False,1542994745763,23.72
False,1542994746761,23.66
False,1542994747764,23.71
False,1542994748767,23.73
False,1542994749761,23.7
False,1542994750767,23.71
False,1542994751769,23.69
False,1542994752771,23.68
False,1542994753773,23.69
False,1542994754775,23.67
False,1542994755818,23.69
False,1542994756825,23.68
False,1542994757781,23.72
False,1542994758783,23.69
False,1542994759785,23.69
False,1542994760908,23.67
False,1542994761875,23.68
False,1542994762925,23.65
False,1542994763787,23.62
False,1542994764818,23.67
False,1542994765818,23.64
False,1542994767018,23.62
False,1542994767973,23.69
False,1542994768819,23.68
False,1542994769819,23.64
False,1542994770819,23.67
False,1542994771819,23.65
False,1542994772819,23.66
False,1542994773819,23.66
False,1542994774818,23.68
False,1542994775824,23.63
False,1542994776843,23.66
False,1542994777874,23.63
False,1542994778883,23.64
False,1542994779923,23.6
False,1542994780944,23.64
False,1542994781964,23.65
False,1542994782984,23.65
False,1542994784019,23.59
False,1542994785023,23.64
False,1542994786044,23.62
False,1542994787075,23.63
False,1542994787823,23.61
False,1542994788825,23.64
False,1542994789825,23.63
False,1542994790828,23.61
False,1542994791829,23.61
False,1542994792828,23.62
False,1542994793831,23.64
False,1542994794834,23.61
False,1542994795836,23.63
False,1542994796836,23.63
False,1542994797837,23.61
False,1542994798838,23.62
False,1542994799838,23.59
False,1542994800839,23.59
False,1542994801840,23.62
False,1542994802844,23.61
False,1542994803845,23.59
False,1542994804875,23.6
False,1542994805875,23.59
False,1542994806905,23.61
False,1542994807875,23.6
False,1542994808875,23.59
False,1542994809875,23.59
False,1542994810946,23.58
False,1542994811952,23.55
False,1542994813084,23.6
False,1542994813874,23.56
False,1542994814876,23.58
False,1542994815876,23.55
False,1542994817107,23.57
False,1542994818075,23.57
False,1542994819179,23.57
False,1542994819876,23.56
False,1542994820875,23.61
False,1542994821876,23.57
False,1542994822875,23.56
False,1542994823876,23.59
False,1542994824876,23.57
False,1542994825876,23.59
False,1542994826877,23.56
False,1542994827906,23.57
False,1542994828925,23.57
False,1542994829945,23.54
False,1542994830965,23.52
False,1542994831985,23.56
False,1542994833021,23.55
False,1542994834025,23.54
False,1542994835044,23.56
False,1542994836077,23.55
False,1542994837083,23.57
False,1542994838095,23.54
False,1542994839135,23.55
False,1542994840155,23.5
False,1542994841175,23.56
False,1542994841890,23.51
False,1542994842891,23.52
False,1542994843892,23.53
False,1542994844894,23.53
False,1542994845895,23.53
False,1542994846895,23.53
False,1542994847899,23.51
False,1542994848899,23.51
False,1542994849905,23.5
False,1542994850901,23.52
False,1542994851902,23.52
False,1542994852903,23.53
False,1542994853904,23.51
False,1542994854903,23.53
False,1542994855904,23.51
False,1542994856909,23.51
False,1542994857911,23.53
False,1542994858910,23.5
False,1542994859920,23.51
False,1542994860935,23.49
False,1542994861945,23.51
False,1542994862923,23.48
False,1542994863926,23.49
False,1542994864928,23.48
False,1542994866026,23.47
False,1542994866977,23.53
False,1542994868085,23.53
False,1542994868933,23.46
False,1542994869938,23.47
False,1542994870939,23.5
False,1542994872128,23.52
False,1542994873077,23.49
False,1542994874222,23.47
False,1542994874936,23.47
False,1542994875943,23.47
False,1542994876949,23.47
False,1542994877954,23.49
False,1542994878948,23.42
False,1542994879955,23.46
False,1542994880975,23.44
False,1542994881994,23.43
False,1542994883022,23.44
False,1542994884026,23.43
False,1542994885046,23.43
False,1542994886077,23.47
False,1542994887087,23.45
False,1542994888127,23.43
False,1542994889146,23.45
False,1542994890166,23.44
False,1542994891186,23.43
False,1542994892222,23.43
False,1542994892967,23.43
False,1542994893968,23.43
False,1542994894969,23.4
False,1542994895972,23.42
False,1542994896973,23.43
False,1542994897975,23.41
False,1542994898976,23.44
False,1542994899994,23.42
False,1542994900977,23.41
False,1542994901979,23.42
False,1542994902980,23.41
False,1542994903981,23.43
False,1542994904982,23.42
False,1542994905983,23.4
False,1542994906983,23.4
False,1542994907984,23.41
False,1542994908985,23.41
False,1542994909987,23.43
False,1542994911023,23.43
False,1542994911988,23.45
False,1542994912991,23.42
False,1542994913992,23.39
False,1542994914995,23.42
False,1542994916088,23.38
False,1542994917078,23.4
False,1542994918154,23.4
False,1542994919023,23.4
False,1542994920023,23.42
False,1542994921023,23.43
False,1542994922159,23.36
False,1542994923152,23.37
False,1542994924022,23.39
False,1542994925023,23.36
False,1542994926023,23.41
False,1542994927023,23.38
False,1542994928033,23.4
False,1542994929037,23.37
False,1542994930079,23.38
False,1542994931079,23.38
False,1542994932096,23.41
False,1542994933138,23.35
False,1542994934157,23.39
False,1542994935177,23.36
False,1542994936223,23.35
False,1542994937223,23.36
False,1542994938237,23.38
False,1542994939278,23.35
False,1542994940279,23.34
False,1542994941042,23.34
False,1542994942035,23.36
False,1542994943036,23.34
False,1542994944037,23.35
False,1542994945041,23.36
False,1542994946042,23.35
False,1542994947045,23.39
False,1542994948047,23.32
False,1542994949048,23.35
False,1542994950043,23.36
False,1542994951051,23.33
False,1542994952078,23.31
False,1542994953079,23.34
False,1542994954080,23.32
False,1542994955079,23.33
False,1542994956079,23.3
False,1542994957079,23.28
False,1542994958080,23.28
False,1542994959080,23.35
False,1542994960080,23.35
False,1542994961078,23.35
False,1542994962079,23.34
False,1542994963079,23.32
False,1542994964079,23.33
False,1542994965079,23.32
False,1542994966088,23.3
False,1542994967080,23.31
False,1542994968080,23.3
False,1542994969080,23.33
False,1542994970079,23.31
False,1542994971082,23.3
False,1542994972224,23.31
False,1542994973151,23.29
False,1542994974088,23.29
False,1542994975094,23.3
False,1542994976090,23.28
False,1542994977091,23.29
False,1542994978094,23.29
False,1542994979104,23.27
False,1542994980128,23.25
False,1542994981148,23.31
False,1542994982168,23.29
False,1542994983188,23.29
False,1542994984224,23.24
False,1542994985228,23.3
False,1542994986249,23.28
False,1542994987280,23.25
False,1542994988289,23.25
False,1542994989329,23.31
False,1542994990348,23.26
False,1542994991117,23.24
False,1542994992118,23.24
False,1542994993120,23.25
False,1542994994120,23.26
False,1542994995126,23.27
False,1542994996117,23.26
False,1542994997123,23.24
False,1542994998124,23.24
False,1542994999128,23.26
False,1542995000126,23.27
False,1542995001129,23.24
False,1542995002130,23.28
False,1542995003131,23.22
False,1542995004132,23.2
False,1542995005134,23.23
False,1542995006133,23.24
False,1542995007132,23.28
False,1542995008136,23.23
False,1542995009137,23.24
False,1542995010138,23.23
False,1542995011139,23.22
False,1542995012140,23.22
False,1542995013142,23.24
False,1542995014145,23.21
False,1542995015147,23.21
False,1542995016142,23.23
False,1542995017150,23.23
False,1542995018151,23.24
False,1542995019152,23.2
False,1542995020156,23.19
False,1542995021155,23.22
False,1542995022288,23.22
False,1542995023288,23.19
False,1542995024311,23.19
False,1542995025164,23.19
False,1542995026165,23.16
False,1542995027166,23.18
False,1542995028353,23.19
False,1542995029281,23.15
False,1542995030226,23.18
False,1542995031229,23.18
False,1542995032249,23.15
False,1542995033282,23.16
False,1542995034513,23.17
False,1542995035354,23.18
False,1542995036350,23.15
False,1542995037370,23.16
False,1542995038390,23.16
False,1542995039426,23.17
False,1542995040430,23.16
False,1542995041182,23.15
False,1542995042183,23.15
False,1542995043178,23.15
False,1542995044184,23.14
False,1542995045177,23.17
False,1542995046185,23.14
False,1542995047187,23.14
False,1542995048188,23.16
False,1542995049191,23.14
False,1542995050191,23.16
False,1542995051193,23.17
False,1542995052199,23.15
False,1542995053195,23.17
False,1542995054197,23.13
False,1542995055226,23.14
False,1542995056226,23.17
False,1542995057226,23.12
False,1542995058226,23.1
False,1542995059226,23.1
False,1542995060226,23.08
False,1542995061226,23.12
False,1542995062226,23.12
False,1542995063227,23.1
False,1542995064227,23.12
False,1542995065227,23.08
False,1542995066227,23.11
False,1542995067226,23.1
False,1542995068226,23.09
False,1542995069226,23.07
False,1542995070243,23.09
False,1542995071226,23.08
False,1542995072291,23.06
False,1542995073312,23.07
False,1542995074227,23.06
False,1542995075230,23.11
False,1542995076363,23.05
False,1542995077281,23.09
False,1542995078444,23.07
False,1542995079331,23.09
False,1542995080351,23.07
False,1542995081371,23.07
False,1542995082391,23.03
False,1542995083427,23.04
False,1542995084431,23.01
False,1542995085450,23.02
False,1542995086483,23.01
False,1542995087241,22.99
False,1542995088243,23.06
False,1542995089248,23.04
False,1542995090245,23.02
False,1542995091244,23.01
False,1542995092248,23.02
False,1542995093282,23.01
False,1542995094253,23.0
False,1542995095254,23.01
False,1542995096282,23.0
False,1542995097253,23.03
False,1542995098282,23.02
False,1542995099282,23.03
False,1542995100283,23.01
False,1542995101282,22.99
False,1542995102282,23.01
False,1542995103282,22.99
False,1542995104282,22.99
False,1542995105282,22.99
False,1542995106285,23.0
False,1542995107282,22.97
False,1542995108283,22.98
False,1542995109283,23.01
False,1542995110283,22.98
False,1542995111282,23.0
False,1542995112283,22.96
False,1542995113284,22.96
False,1542995114282,22.94
False,1542995115282,22.97
False,1542995116282,22.94
False,1542995117282,22.97
False,1542995118292,22.97
False,1542995119316,22.96
False,1542995120284,22.93
False,1542995121317,22.97
False,1542995122288,22.96
False,1542995123290,22.98
False,1542995124293,22.96
False,1542995125373,22.97
False,1542995126331,22.95
False,1542995127683,22.94
False,1542995128372,22.94
False,1542995129392,22.95
False,1542995130428,22.96
False,1542995131515,22.93
False,1542995132452,22.96
False,1542995133544,22.95
False,1542995134492,22.97
False,1542995135533,22.91
False,1542995136551,22.94
False,1542995137572,22.94
False,1542995138309,22.95
False,1542995139306,22.9
False,1542995140312,22.9
False,1542995141321,22.9
False,1542995142315,22.93
False,1542995143316,22.95
False,1542995144319,22.92
False,1542995145321,22.92
False,1542995146322,22.93
False,1542995147323,22.91
False,1542995148324,22.94
False,1542995149325,22.92
False,1542995150327,22.89
False,1542995151330,22.92
False,1542995152329,22.93
False,1542995153331,22.92
False,1542995154336,22.9
False,1542995155337,22.94
False,1542995156338,22.93
False,1542995157340,22.92
False,1542995158340,22.93
False,1542995159341,22.91
False,1542995160342,22.92
False,1542995161340,22.92
False,1542995162340,22.91
False,1542995163346,22.91
False,1542995164348,22.89
False,1542995165348,22.93
False,1542995166350,22.9
False,1542995167355,22.92
False,1542995168372,22.89
False,1542995169348,22.88
False,1542995170355,22.87
False,1542995171361,22.92
False,1542995172357,22.9
False,1542995173356,22.9
False,1542995174429,22.87
False,1542995175435,22.92
False,1542995176429,22.87
False,1542995177493,22.92
False,1542995178443,22.91
False,1542995179484,22.89
False,1542995180485,22.89
False,1542995181550,22.9
False,1542995182544,22.93
False,1542995183575,22.89
False,1542995184588,22.88
False,1542995185629,22.9
False,1542995186367,22.9
False,1542995187373,22.87
False,1542995188374,22.89
False,1542995189375,22.89
False,1542995190378,22.89
False,1542995191378,22.89
False,1542995192380,22.89
False,1542995193381,22.91
False,1542995194383,22.86
False,1542995195386,22.88
False,1542995196387,22.9
False,1542995197388,22.83
False,1542995198389,22.86
False,1542995199390,22.87
False,1542995200396,22.86
False,1542995201393,22.89
False,1542995202397,22.85
False,1542995203400,22.88
False,1542995204430,22.88
False,1542995205430,22.88
False,1542995206429,22.86
False,1542995207429,22.86
False,1542995208429,22.86
False,1542995209433,22.85
False,1542995210430,22.87
False,1542995211430,22.87
False,1542995212430,22.87
False,1542995213430,22.87
False,1542995214430,22.9
False,1542995215435,22.89
False,1542995216433,22.87
False,1542995217430,22.88
False,1542995218430,22.84
False,1542995219431,22.87
False,1542995220430,22.88
